report_date,value,location,location_type,data_field_code
2016-11-12,60.0,Colombia-Tolima-Espinal,municipality,CO0001
2016-11-12,19.0,Colombia-Tolima-Dolores,municipality,CO0001
2016-11-12,0.0,Colombia-Tolima-Herveo,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-San_Pedro,municipality,CO0001
2016-11-12,1.0,Colombia-Sucre-San_Onofre,municipality,CO0001
2016-11-12,3.0,Colombia-Sucre-San_Marcos,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Unknown,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Zapatoca,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Villanueva,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Vetas,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Velez,municipality,CO0001
2016-11-12,1.0,Colombia-Santander-Valle_De_San_Jose,municipality,CO0001
2016-11-12,11.0,Colombia-Sucre-Sincelejo,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Tona,municipality,CO0001
2016-11-12,1.0,Colombia-Santander-Sucre,municipality,CO0001
2016-11-12,1.0,Colombia-Santander-Suaita,municipality,CO0001
2016-11-12,26.0,Colombia-Santander-Socorro,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Simacota,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Santa_Helena_Del_Opon,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Santa_Barbara,municipality,CO0001
2016-11-12,0.0,Colombia-Santander-Surata,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Buenavista,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Caimito,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Coloso,municipality,CO0001
2016-11-12,1.0,Colombia-Sucre-San_Juan_De_Betulia,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-San_Benito_Abad,municipality,CO0001
2016-11-12,4.0,Colombia-Sucre-Sampues,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Palmito,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Ovejas,municipality,CO0001
2016-11-12,1.0,Colombia-Sucre-Morroa,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Majagual,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Los_Palmitos,municipality,CO0001
2016-11-12,1.0,Colombia-Sucre-La_Union,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Guaranda,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Galeras,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-El_Roble,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Chalan,municipality,CO0001
2016-11-12,0.0,Colombia-Sucre-Covenas,municipality,CO0001
2016-11-12,1.0,Colombia-Sucre-Corozal,municipality,CO0001
2016-11-12,1.0,Colombia-Tolima-Palocabildo,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Villapinzon,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Santa_Rosa_De_Viterbo,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Viani,municipality,CO0001
2016-11-12,29.0,Colombia-Bolivar-Turbaco,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Tiquisio,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Talaigua_Nuevo,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Soplaviento,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Simiti,municipality,CO0001
2016-11-12,8.0,Colombia-Bolivar-Santa_Rosa_Del_Sur,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Turbana,municipality,CO0001
2016-11-12,5.0,Colombia-Bolivar-Santa_Rosa,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-San_Pablo,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-San_Martin_De_Loba,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-San_Juan_Nepomuceno,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-San_Jacinto_Del_Cauca,municipality,CO0001
2016-11-12,2.0,Colombia-Bolivar-San_Jacinto,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-San_Fernando,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Santa_Catalina,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-San_Estanislao,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Villanueva,municipality,CO0001
2016-11-12,9.0,Colombia-Boyaca-Unknown,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Campohermoso,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Caldas,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Busbanza,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Buenavista,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Briceno,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Boyaca,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Zambrano,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Boavita,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Berbeo,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Belen,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Arcabuco,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Aquitania,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Almeida,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Tunja,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Beteitiva,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Cerinza,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-San_Cristobal,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Regidor,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Barranco_De_Loba,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Arroyohondo,municipality,CO0001
2016-11-12,10.0,Colombia-Bolivar-Arjona,municipality,CO0001
2016-11-12,5.0,Colombia-Bolivar-Arenal,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Altos_Del_Rosario,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Achi,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Calamar,municipality,CO0001
2016-11-12,59.0,Colombia-Bolivar-Unknown,municipality,CO0001
2016-11-12,58.0,Colombia-Desconocido-Desconocido,municipality,CO0001
2016-11-12,1.0,Colombia-Atlantico-Usiacuri,municipality,CO0001
2016-11-12,6.0,Colombia-Atlantico-Tubara,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Suan,municipality,CO0001
2016-11-12,56.0,Colombia-Atlantico-Soledad,municipality,CO0001
2016-11-12,2.0,Colombia-Atlantico-Santo_Tomas,municipality,CO0001
2016-11-12,103.0,Colombia-Cartagena-Cartagena,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Rio_Viejo,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Cantagallo,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Cordoba,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Pinillos,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Morales,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Norosi,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Mompos,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Montecristo,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Maria_La_Baja,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Cicuco,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Margarita,municipality,CO0001
2016-11-12,3.0,Colombia-Bolivar-Magangue,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-Hatillo_De_Loba,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-El_Penon,municipality,CO0001
2016-11-12,0.0,Colombia-Bolivar-El_Guamo,municipality,CO0001
2016-11-12,5.0,Colombia-Bolivar-El_Carmen_De_Bolivar,municipality,CO0001
2016-11-12,1.0,Colombia-Bolivar-Clemencia,municipality,CO0001
2016-11-12,4.0,Colombia-Bolivar-Mahates,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Villagomez,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chinavita,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chiscas,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Panqueba,municipality,CO0001
2016-11-12,2.0,Colombia-Boyaca-Pajarito,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Paipa,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Paez,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Pachavita,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Otanche,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Pauna,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Oicata,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Nobsa,municipality,CO0001
2016-11-12,15.0,Colombia-Boyaca-Muzo,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Motavita,municipality,CO0001
2016-11-12,4.0,Colombia-Boyaca-Moniquira,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Mongui,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Mongua,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Nuevo_Colon,municipality,CO0001
2016-11-12,2.0,Colombia-Boyaca-Miraflores,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Paya,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Pesca,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-San_Miguel_De_Sema,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-San_Mateo,municipality,CO0001
2016-11-12,2.0,Colombia-Boyaca-San_Luis_De_Gaceno,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-San_Jose_De_Pare,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-San_Eduardo,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Samaca,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Paz_De_Rio,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Sachica,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Rondon,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Raquira,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Ramiriqui,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Quipama,municipality,CO0001
2016-11-12,20.0,Colombia-Boyaca-Puerto_Boyaca,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Pisba,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Saboya,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chiquinquira,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Maripi,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Villa_De_Leyva,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Duitama,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chivor,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chiquiza,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Cuitiva,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Cucaita,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Cubara,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-El_Cocuy,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Covarachia,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Coper,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Combita,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Cienega,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chivata,municipality,CO0001
2016-11-12,2.0,Colombia-Boyaca-Chitaraque,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Chita,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Corrales,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Macanal,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-El_Espino,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Floresta,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-La_Uvita,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-La_Victoria,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-La_Capilla,municipality,CO0001
2016-11-12,5.0,Colombia-Boyaca-Labranzagrande,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Jerico,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Jenesano,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Firavitoba,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Iza,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Guayata,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Guateque,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Guacamayas,municipality,CO0001
2016-11-12,1.0,Colombia-Boyaca-Garagoa,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Gameza,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Gachantiva,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Guican,municipality,CO0001
2016-11-12,1.0,Colombia-Atlantico-Sabanalarga,municipality,CO0001
2016-11-12,2.0,Colombia-Atlantico-Sabanagrande,municipality,CO0001
2016-11-12,3.0,Colombia-Atlantico-Repelon,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Frontino,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Fredonia,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-Envigado,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Entrerrios,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-El_Bagre,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Ebejico,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Giraldo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Don_Matias,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Copacabana,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Concordia,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Concepcion,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Cocorna,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Cisneros,municipality,CO0001
2016-11-12,21.0,Colombia-Antioquia-Chigorodo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Dabeiba,municipality,CO0001
2016-11-12,19.0,Colombia-Antioquia-Caucasia,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Girardota,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-Granada,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Liborina,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-La_Union,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-La_Pintada,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-La_Estrella,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-La_Ceja,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Jerico,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Gomez_Plata,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Jardin,municipality,CO0001
2016-11-12,9.0,Colombia-Antioquia-Itagui,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Hispania,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Heliconia,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Guatape,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Guarne,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Guadalupe,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Ituango,municipality,CO0001
2016-11-12,3.0,Colombia-Antioquia-Maceo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Carolina,municipality,CO0001
2016-11-12,11.0,Colombia-Antioquia-Carepa,municipality,CO0001
2016-11-12,69.0,Colombia-Antioquia-Apartado,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Anza,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Santafe_De_Antioquia,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Anori,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Angostura,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Angelopolis,municipality,CO0001
2016-11-12,4.0,Colombia-Antioquia-Arboletes,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Andes,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Amaga,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Alejandria,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Abriaqui,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Abejorral,municipality,CO0001
2016-11-12,80.0,Colombia-Antioquia-Medellin,municipality,CO0001
2016-11-12,9.0,Colombia-Antioquia-Unknown,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Amalfi,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-El_Carmen_De_Viboral,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Argelia,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Barbosa,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Caramanta,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Caracoli,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-Canasgordas,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Campamento,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Caldas,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Caicedo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Armenia,municipality,CO0001
2016-11-12,4.0,Colombia-Antioquia-Caceres,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Briceno,municipality,CO0001
2016-11-12,3.0,Colombia-Antioquia-Ciudad_Bolivar,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Betulia,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Betania,municipality,CO0001
2016-11-12,9.0,Colombia-Antioquia-Bello,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Belmira,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Buritica,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Marinilla,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Montebello,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Murindo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Yarumal,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Yali,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Vigia_Del_Fuerte,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Venecia,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Vegachi,municipality,CO0001
2016-11-12,5.0,Colombia-Antioquia-Valparaiso,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-Yolombo,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Valdivia,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Uramita,municipality,CO0001
2016-11-12,12.0,Colombia-Antioquia-Turbo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Toledo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Titiribi,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Tarso,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Taraza,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Urrao,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Tamesis,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Yondo,municipality,CO0001
2016-11-12,238.0,Colombia-Barranquilla-Barranquilla,municipality,CO0001
2016-11-12,10.0,Colombia-Atlantico-Puerto_Colombia,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Ponedera,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Polonuevo,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Piojo,municipality,CO0001
2016-11-12,1.0,Colombia-Atlantico-Palmar_De_Varela,municipality,CO0001
2016-11-12,2.0,Colombia-Atlantico-Manati,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Zaragoza,municipality,CO0001
2016-11-12,15.0,Colombia-Atlantico-Malambo,municipality,CO0001
2016-11-12,2.0,Colombia-Atlantico-Juan_De_Acosta,municipality,CO0001
2016-11-12,2.0,Colombia-Atlantico-Galapa,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Candelaria,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Campo_De_La_Cruz,municipality,CO0001
2016-11-12,1.0,Colombia-Atlantico-Baranoa,municipality,CO0001
2016-11-12,17.0,Colombia-Atlantico-Unknown,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Luruaco,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-Sopetran,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Sonson,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Segovia,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-Rionegro,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Retiro,municipality,CO0001
2016-11-12,8.0,Colombia-Antioquia-Remedios,municipality,CO0001
2016-11-12,9.0,Colombia-Antioquia-Puerto_Triunfo,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Puerto_Nare,municipality,CO0001
2016-11-12,4.0,Colombia-Antioquia-Puerto_Berrio,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-Sabanalarga,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Pueblorrico,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Pe̡ol,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Olaya,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Nechi,municipality,CO0001
2016-11-12,3.0,Colombia-Antioquia-Necocli,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Narino,municipality,CO0001
2016-11-12,9.0,Colombia-Antioquia-Mutata,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Peque,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Sabaneta,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Salgar,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Andres_De_Cuerquia,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-El_Santuario,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Santo_Domingo,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Santa_Rosa_De_Osos,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-Santa_Barbara,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Vicente,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Roque,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Rafael,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-San_Pedro_De_Uraba,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Pedro,municipality,CO0001
2016-11-12,3.0,Colombia-Antioquia-San_Luis,municipality,CO0001
2016-11-12,4.0,Colombia-Antioquia-San_Juan_De_Uraba,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Jose_De_La_Montana,municipality,CO0001
2016-11-12,0.0,Colombia-Antioquia-San_Jeronimo,municipality,CO0001
2016-11-12,1.0,Colombia-Antioquia-San_Francisco,municipality,CO0001
2016-11-12,2.0,Colombia-Antioquia-San_Carlos,municipality,CO0001
2016-11-12,2.0,Colombia-Boyaca-San_Pablo_De_Borbur,municipality,CO0001
2016-11-12,2.0,Colombia-Boyaca-Santana,municipality,CO0001
2016-11-12,0.0,Colombia-Atlantico-Santa_Lucia,municipality,CO0001
2016-11-12,0.0,Colombia-Boyaca-Santa_Sofia,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Chipaque,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Chia,municipality,CO0001
2016-11-12,1.0,Colombia-Cundinamarca-Chaguani,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Carmen_De_Carupa,municipality,CO0001
2016-11-12,1.0,Colombia-Cundinamarca-Caqueza,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Caparrapi,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Choachi,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Cajica,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Cabrera,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Bojaca,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Bituima,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Beltran,municipality,CO0001
2016-11-12,1.0,Colombia-Cundinamarca-Arbelaez,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Anolaima,municipality,CO0001
2016-11-12,1.0,Colombia-Cundinamarca-Cachipay,municipality,CO0001
2016-11-12,8.0,Colombia-Cundinamarca-Anapoima,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Choconta,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Cota,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Gama,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Gacheta,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Gachancipa,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Gachala,municipality,CO0001
2016-11-12,11.0,Colombia-Cundinamarca-Fusagasuga,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Fuquene,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Cogua,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Funza,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Fomeque,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Facatativa,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-El_Rosal,municipality,CO0001
2016-11-12,1.0,Colombia-Cundinamarca-El_Penon,municipality,CO0001
2016-11-12,31.0,Colombia-Cundinamarca-El_Colegio,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Cucunuba,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Fosca,municipality,CO0001
2016-11-12,66.0,Colombia-Cundinamarca-Girardot,municipality,CO0001
2016-11-12,0.0,Colombia-Cundinamarca-Alban,municipality,CO0001
2016-11-12,79.0,Colombia-Cundinamarca-Unknown,municipality,CO0001
2016-11-12,0.0,Colombia-Cordoba-Los_Cordobas,municipality,CO0001
2016-11-12,17.0,Colombia-Cordoba-Lorica,municipality,CO0001
2016-11-12,1.0,Colombia-Cordoba-La_Apartada,municipality,CO0001
