report_date,location,location_type,data_field_code,value
2016-06-11,Dominican_Republic,country,DO0005,4130.0
2016-06-11,Dominican_Republic-Distrito_Nacional,province,DO0005,877.0
2016-06-11,Dominican_Republic-Azua,province,DO0005,104.0
2016-06-11,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-06-11,Dominican_Republic-Barahona,province,DO0005,28.0
2016-06-11,Dominican_Republic-Dajabon,province,DO0005,11.0
2016-06-11,Dominican_Republic-Duarte,province,DO0005,43.0
2016-06-11,Dominican_Republic-Monte_Cristi,province,DO0005,14.0
2016-06-11,Dominican_Republic-El_Seibo,province,DO0005,7.0
2016-06-11,Dominican_Republic-Espaillat,province,DO0005,37.0
2016-06-11,Dominican_Republic-Independencia,province,DO0005,71.0
2016-06-11,Dominican_Republic-La_Altagracia,province,DO0005,81.0
2016-06-11,Dominican_Republic-La_Romana,province,DO0005,46.0
2016-06-11,Dominican_Republic-La_Vega,province,DO0005,59.0
2016-06-11,Dominican_Republic-Elias_Pina,province,DO0005,6.0
2016-06-18,Dominican_Republic-Hermanas_Mirabal,province,DO0005,13.0
2016-06-18,Dominican_Republic-Samana,province,DO0005,42.0
2016-06-18,Dominican_Republic-San_Cristobal,province,DO0005,260.0
2016-06-18,Dominican_Republic-San_Juan,province,DO0005,22.0
2016-06-18,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,39.0
2016-06-18,Dominican_Republic-Sanchez_Ramirez,province,DO0005,19.0
2016-06-18,Dominican_Republic-Santiago,province,DO0005,155.0
2016-06-18,Dominican_Republic-Monsenor_Nouel,province,DO0005,33.0
2016-06-18,Dominican_Republic-Valverde,province,DO0005,93.0
2016-06-18,Dominican_Republic-Monte_Plata,province,DO0005,44.0
2016-06-18,Dominican_Republic-Hato_Mayor,province,DO0005,41.0
2016-06-18,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,50.0
2016-06-18,Dominican_Republic-Santo_Domingo,province,DO0005,1875.0
2016-06-18,Dominican_Republic-Puerto_Plata,province,DO0005,176.0
2016-06-18,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,20.0
2016-06-18,Dominican_Republic-Extranjera,province,DO0005,0.0
2016-06-18,Dominican_Republic-Peravia,province,DO0005,39.0
2016-06-18,Dominican_Republic-Monte_Cristi,province,DO0005,14.0
2016-06-18,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-06-18,Dominican_Republic,country,DO0005,4416.0
2016-06-18,Dominican_Republic-Distrito_Nacional,province,DO0005,916.0
2016-06-18,Dominican_Republic-Azua,province,DO0005,106.0
2016-06-18,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-06-18,Dominican_Republic-Dajabon,province,DO0005,13.0
2016-06-18,Dominican_Republic-Duarte,province,DO0005,43.0
2016-06-18,Dominican_Republic-Barahona,province,DO0005,28.0
2016-06-18,Dominican_Republic-El_Seibo,province,DO0005,7.0
2016-06-18,Dominican_Republic-Espaillat,province,DO0005,45.0
2016-06-18,Dominican_Republic-Independencia,province,DO0005,71.0
2016-06-18,Dominican_Republic-La_Altagracia,province,DO0005,105.0
2016-06-18,Dominican_Republic-La_Romana,province,DO0005,47.0
2016-06-18,Dominican_Republic-La_Vega,province,DO0005,64.0
2016-06-18,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,14.0
2016-06-18,Dominican_Republic-Elias_Pina,province,DO0005,6.0
2016-06-25,Dominican_Republic-Sanchez_Ramirez,province,DO0005,20.0
2016-06-25,Dominican_Republic-Hermanas_Mirabal,province,DO0005,15.0
2016-06-25,Dominican_Republic-Samana,province,DO0005,46.0
2016-06-25,Dominican_Republic-San_Cristobal,province,DO0005,299.0
2016-06-25,Dominican_Republic-San_Juan,province,DO0005,22.0
2016-06-25,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,39.0
2016-06-25,Dominican_Republic-Santiago,province,DO0005,203.0
2016-06-25,Dominican_Republic-Puerto_Plata,province,DO0005,195.0
2016-06-25,Dominican_Republic-Valverde,province,DO0005,102.0
2016-06-25,Dominican_Republic-Monsenor_Nouel,province,DO0005,33.0
2016-06-25,Dominican_Republic-Monte_Plata,province,DO0005,48.0
2016-06-25,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-06-25,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,54.0
2016-06-25,Dominican_Republic-Santo_Domingo,province,DO0005,1912.0
2016-06-25,Dominican_Republic-Extranjera,province,DO0005,0.0
2016-06-25,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,20.0
2016-06-25,Dominican_Republic-Peravia,province,DO0005,46.0
2016-06-25,Dominican_Republic-Dajabon,province,DO0005,14.0
2016-06-25,Dominican_Republic-Monte_Cristi,province,DO0005,14.0
2016-06-25,Dominican_Republic,country,DO0005,4660.0
2016-06-25,Dominican_Republic-Distrito_Nacional,province,DO0005,933.0
2016-06-25,Dominican_Republic-Azua,province,DO0005,107.0
2016-06-25,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-06-25,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-06-25,Dominican_Republic-Duarte,province,DO0005,43.0
2016-06-25,Dominican_Republic-Elias_Pina,province,DO0005,6.0
2016-06-25,Dominican_Republic-Barahona,province,DO0005,28.0
2016-06-25,Dominican_Republic-Espaillat,province,DO0005,56.0
2016-06-25,Dominican_Republic-Independencia,province,DO0005,71.0
2016-06-25,Dominican_Republic-La_Altagracia,province,DO0005,137.0
2016-06-25,Dominican_Republic-La_Romana,province,DO0005,48.0
2016-06-25,Dominican_Republic-La_Vega,province,DO0005,67.0
2016-06-25,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,14.0
2016-06-25,Dominican_Republic-El_Seibo,province,DO0005,7.0
2016-07-02,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-07-02,Dominican_Republic-Hermanas_Mirabal,province,DO0005,16.0
2016-07-02,Dominican_Republic-Samana,province,DO0005,46.0
2016-07-02,Dominican_Republic-San_Cristobal,province,DO0005,319.0
2016-07-02,Dominican_Republic-San_Juan,province,DO0005,22.0
2016-07-02,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-07-02,Dominican_Republic-Santiago,province,DO0005,220.0
2016-07-02,Dominican_Republic-Extranjera,province,DO0005,0.0
2016-07-02,Dominican_Republic-Valverde,province,DO0005,107.0
2016-07-02,Dominican_Republic-Monsenor_Nouel,province,DO0005,34.0
2016-07-02,Dominican_Republic-Monte_Plata,province,DO0005,50.0
2016-07-02,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-07-02,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,56.0
2016-07-02,Dominican_Republic-Santo_Domingo,province,DO0005,1945.0
2016-07-02,Dominican_Republic-Puerto_Plata,province,DO0005,201.0
2016-07-02,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,20.0
2016-07-02,Dominican_Republic-Peravia,province,DO0005,47.0
2016-07-02,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-07-02,Dominican_Republic-Monte_Cristi,province,DO0005,14.0
2016-07-02,Dominican_Republic-Distrito_Nacional,province,DO0005,943.0
2016-07-02,Dominican_Republic-Azua,province,DO0005,107.0
2016-07-02,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-07-02,Dominican_Republic-Barahona,province,DO0005,28.0
2016-07-02,Dominican_Republic-Dajabon,province,DO0005,16.0
2016-07-02,Dominican_Republic-Duarte,province,DO0005,43.0
2016-07-02,Dominican_Republic-Elias_Pina,province,DO0005,6.0
2016-07-02,Dominican_Republic,country,DO0005,4797.0
2016-07-02,Dominican_Republic-Espaillat,province,DO0005,74.0
2016-07-02,Dominican_Republic-Independencia,province,DO0005,71.0
2016-07-02,Dominican_Republic-La_Altagracia,province,DO0005,140.0
2016-07-02,Dominican_Republic-La_Romana,province,DO0005,53.0
2016-07-02,Dominican_Republic-La_Vega,province,DO0005,72.0
2016-07-02,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,14.0
2016-07-02,Dominican_Republic-El_Seibo,province,DO0005,7.0
2016-07-09,Dominican_Republic-Samana,province,DO0005,46.0
2016-07-09,Dominican_Republic-San_Cristobal,province,DO0005,322.0
2016-07-09,Dominican_Republic-San_Juan,province,DO0005,25.0
2016-07-09,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-07-09,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-07-09,Dominican_Republic-Santiago,province,DO0005,233.0
2016-07-09,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,22.0
2016-07-09,Dominican_Republic-Monte_Plata,province,DO0005,51.0
2016-07-09,Dominican_Republic-Monsenor_Nouel,province,DO0005,34.0
2016-07-09,Dominican_Republic-Hato_Mayor,province,DO0005,46.0
2016-07-09,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,62.0
2016-07-09,Dominican_Republic-Santo_Domingo,province,DO0005,1956.0
2016-07-09,Dominican_Republic-Extranjera,province,DO0005,0.0
2016-07-09,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-07-09,Dominican_Republic-Valverde,province,DO0005,110.0
2016-07-09,Dominican_Republic-Puerto_Plata,province,DO0005,201.0
2016-07-09,Dominican_Republic-Peravia,province,DO0005,53.0
2016-07-09,Dominican_Republic,country,DO0005,4878.0
2016-07-09,Dominican_Republic-Distrito_Nacional,province,DO0005,953.0
2016-07-09,Dominican_Republic-Azua,province,DO0005,110.0
2016-07-09,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-07-09,Dominican_Republic-Barahona,province,DO0005,28.0
2016-07-09,Dominican_Republic-Dajabon,province,DO0005,17.0
2016-07-09,Dominican_Republic-Duarte,province,DO0005,45.0
2016-07-09,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-07-09,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-07-09,Dominican_Republic-Espaillat,province,DO0005,81.0
2016-07-09,Dominican_Republic-Independencia,province,DO0005,72.0
2016-07-09,Dominican_Republic-La_Altagracia,province,DO0005,142.0
2016-07-09,Dominican_Republic-La_Romana,province,DO0005,52.0
2016-07-09,Dominican_Republic-La_Vega,province,DO0005,72.0
2016-07-09,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,14.0
2016-07-09,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-07-09,Dominican_Republic-El_Seibo,province,DO0005,9.0
2016-07-16,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-07-16,Dominican_Republic-Samana,province,DO0005,46.0
2016-07-16,Dominican_Republic-San_Cristobal,province,DO0005,322.0
2016-07-16,Dominican_Republic-San_Juan,province,DO0005,26.0
2016-07-16,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-07-16,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-07-16,Dominican_Republic-Santiago,province,DO0005,233.0
2016-07-16,Dominican_Republic-Monte_Plata,province,DO0005,51.0
2016-07-16,Dominican_Republic-Valverde,province,DO0005,110.0
2016-07-16,Dominican_Republic-Monsenor_Nouel,province,DO0005,34.0
2016-07-16,Dominican_Republic-Hato_Mayor,province,DO0005,46.0
2016-07-16,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,62.0
2016-07-16,Dominican_Republic-Santo_Domingo,province,DO0005,1957.0
2016-07-16,Dominican_Republic-Extranjera,province,DO0005,0.0
2016-07-16,Dominican_Republic-Puerto_Plata,province,DO0005,202.0
2016-07-16,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-07-16,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-07-16,Dominican_Republic-La_Altagracia,province,DO0005,146.0
2016-07-16,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-07-16,Dominican_Republic,country,DO0005,4892.0
2016-07-16,Dominican_Republic-Distrito_Nacional,province,DO0005,956.0
2016-07-16,Dominican_Republic-Azua,province,DO0005,111.0
2016-07-16,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-07-16,Dominican_Republic-Peravia,province,DO0005,53.0
2016-07-16,Dominican_Republic-Dajabon,province,DO0005,17.0
2016-07-16,Dominican_Republic-Duarte,province,DO0005,45.0
2016-07-16,Dominican_Republic-Barahona,province,DO0005,28.0
2016-07-16,Dominican_Republic-El_Seibo,province,DO0005,10.0
2016-07-16,Dominican_Republic-Espaillat,province,DO0005,82.0
2016-07-16,Dominican_Republic-Independencia,province,DO0005,72.0
2016-07-16,Dominican_Republic-La_Romana,province,DO0005,52.0
2016-07-16,Dominican_Republic-La_Vega,province,DO0005,72.0
2016-07-16,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,14.0
2016-07-16,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-07-23,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-07-23,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-07-23,Dominican_Republic-Samana,province,DO0005,50.0
2016-07-23,Dominican_Republic-San_Cristobal,province,DO0005,330.0
2016-07-23,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-07-23,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-07-23,Dominican_Republic-Santiago,province,DO0005,261.0
2016-07-23,Dominican_Republic-Puerto_Plata,province,DO0005,203.0
2016-07-23,Dominican_Republic-Valverde,province,DO0005,114.0
2016-07-23,Dominican_Republic-Monsenor_Nouel,province,DO0005,36.0
2016-07-23,Dominican_Republic-Monte_Plata,province,DO0005,52.0
2016-07-23,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-07-23,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,70.0
2016-07-23,Dominican_Republic-Santo_Domingo,province,DO0005,1980.0
2016-07-23,Dominican_Republic-Extranjera,province,DO0005,0.0
2016-07-23,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-07-23,Dominican_Republic-Peravia,province,DO0005,55.0
2016-07-23,Dominican_Republic,country,DO0005,5034.0
2016-07-23,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-07-23,Dominican_Republic-Distrito_Nacional,province,DO0005,969.0
2016-07-23,Dominican_Republic-Azua,province,DO0005,112.0
2016-07-23,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-07-23,Dominican_Republic-Barahona,province,DO0005,28.0
2016-07-23,Dominican_Republic-Dajabon,province,DO0005,17.0
2016-07-23,Dominican_Republic-Duarte,province,DO0005,45.0
2016-07-23,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-07-23,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-07-23,Dominican_Republic-Espaillat,province,DO0005,115.0
2016-07-23,Dominican_Republic-Independencia,province,DO0005,73.0
2016-07-23,Dominican_Republic-La_Altagracia,province,DO0005,149.0
2016-07-23,Dominican_Republic-La_Romana,province,DO0005,55.0
2016-07-23,Dominican_Republic-La_Vega,province,DO0005,74.0
2016-07-23,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,16.0
2016-07-23,Dominican_Republic-El_Seibo,province,DO0005,11.0
2016-07-30,Dominican_Republic-Samana,province,DO0005,50.0
2016-07-30,Dominican_Republic-San_Cristobal,province,DO0005,331.0
2016-07-30,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-07-30,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-07-30,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-07-30,Dominican_Republic-Santiago,province,DO0005,265.0
2016-07-30,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-07-30,Dominican_Republic-Monte_Plata,province,DO0005,53.0
2016-07-30,Dominican_Republic-Monsenor_Nouel,province,DO0005,37.0
2016-07-30,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-07-30,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,72.0
2016-07-30,Dominican_Republic-Santo_Domingo,province,DO0005,1988.0
2016-07-30,Dominican_Republic-Extranjera,province,DO0005,1.0
2016-07-30,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-07-30,Dominican_Republic-Valverde,province,DO0005,117.0
2016-07-30,Dominican_Republic-Puerto_Plata,province,DO0005,205.0
2016-07-30,Dominican_Republic-Peravia,province,DO0005,55.0
2016-07-30,Dominican_Republic,country,DO0005,5066.0
2016-07-30,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-07-30,Dominican_Republic-Distrito_Nacional,province,DO0005,969.0
2016-07-30,Dominican_Republic-Azua,province,DO0005,112.0
2016-07-30,Dominican_Republic-Baoruco,province,DO0005,7.0
2016-07-30,Dominican_Republic-Barahona,province,DO0005,28.0
2016-07-30,Dominican_Republic-Duarte,province,DO0005,45.0
2016-07-30,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-07-30,Dominican_Republic-Dajabon,province,DO0005,20.0
2016-07-30,Dominican_Republic-Espaillat,province,DO0005,116.0
2016-07-30,Dominican_Republic-Independencia,province,DO0005,73.0
2016-07-30,Dominican_Republic-La_Altagracia,province,DO0005,149.0
2016-07-30,Dominican_Republic-La_Romana,province,DO0005,60.0
2016-07-30,Dominican_Republic-La_Vega,province,DO0005,74.0
2016-07-30,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,16.0
2016-07-30,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-07-30,Dominican_Republic-El_Seibo,province,DO0005,11.0
2016-08-06,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-08-06,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-08-06,Dominican_Republic-Samana,province,DO0005,51.0
2016-08-06,Dominican_Republic-San_Cristobal,province,DO0005,331.0
2016-08-06,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-08-06,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-08-06,Dominican_Republic-Santiago,province,DO0005,271.0
2016-08-06,Dominican_Republic-Puerto_Plata,province,DO0005,204.0
2016-08-06,Dominican_Republic-Valverde,province,DO0005,118.0
2016-08-06,Dominican_Republic-Monsenor_Nouel,province,DO0005,38.0
2016-08-06,Dominican_Republic-Monte_Plata,province,DO0005,54.0
2016-08-06,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-08-06,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,72.0
2016-08-06,Dominican_Republic-Santo_Domingo,province,DO0005,1988.0
2016-08-06,Dominican_Republic-Extranjera,province,DO0005,1.0
2016-08-06,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-08-06,Dominican_Republic-Peravia,province,DO0005,58.0
2016-08-06,Dominican_Republic,country,DO0005,5092.0
2016-08-06,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-08-06,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-08-06,Dominican_Republic-Distrito_Nacional,province,DO0005,971.0
2016-08-06,Dominican_Republic-Azua,province,DO0005,115.0
2016-08-06,Dominican_Republic-Baoruco,province,DO0005,8.0
2016-08-06,Dominican_Republic-Dajabon,province,DO0005,20.0
2016-08-06,Dominican_Republic-Duarte,province,DO0005,47.0
2016-08-06,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-08-06,Dominican_Republic-Barahona,province,DO0005,28.0
2016-08-06,Dominican_Republic-Espaillat,province,DO0005,118.0
2016-08-06,Dominican_Republic-Independencia,province,DO0005,73.0
2016-08-06,Dominican_Republic-La_Altagracia,province,DO0005,150.0
2016-08-06,Dominican_Republic-La_Romana,province,DO0005,61.0
2016-08-06,Dominican_Republic-La_Vega,province,DO0005,75.0
2016-08-06,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,16.0
2016-08-06,Dominican_Republic-El_Seibo,province,DO0005,12.0
2016-08-13,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-08-13,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-08-13,Dominican_Republic-Samana,province,DO0005,52.0
2016-08-13,Dominican_Republic-San_Cristobal,province,DO0005,331.0
2016-08-13,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-08-13,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-08-13,Dominican_Republic-Santiago,province,DO0005,272.0
2016-08-13,Dominican_Republic-Extranjera,province,DO0005,1.0
2016-08-13,Dominican_Republic-Valverde,province,DO0005,118.0
2016-08-13,Dominican_Republic-Monsenor_Nouel,province,DO0005,38.0
2016-08-13,Dominican_Republic-Monte_Plata,province,DO0005,54.0
2016-08-13,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-08-13,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,77.0
2016-08-13,Dominican_Republic-Santo_Domingo,province,DO0005,1992.0
2016-08-13,Dominican_Republic-Puerto_Plata,province,DO0005,205.0
2016-08-13,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-08-13,Dominican_Republic-Peravia,province,DO0005,58.0
2016-08-13,Dominican_Republic,country,DO0005,5109.0
2016-08-13,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-08-13,Dominican_Republic-Distrito_Nacional,province,DO0005,972.0
2016-08-13,Dominican_Republic-Azua,province,DO0005,115.0
2016-08-13,Dominican_Republic-Baoruco,province,DO0005,10.0
2016-08-13,Dominican_Republic-Barahona,province,DO0005,29.0
2016-08-13,Dominican_Republic-Dajabon,province,DO0005,20.0
2016-08-13,Dominican_Republic-Duarte,province,DO0005,47.0
2016-08-13,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-08-13,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-08-13,Dominican_Republic-Espaillat,province,DO0005,118.0
2016-08-13,Dominican_Republic-Independencia,province,DO0005,73.0
2016-08-13,Dominican_Republic-La_Altagracia,province,DO0005,151.0
2016-08-13,Dominican_Republic-La_Romana,province,DO0005,61.0
2016-08-13,Dominican_Republic-La_Vega,province,DO0005,75.0
2016-08-13,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,16.0
2016-08-13,Dominican_Republic-El_Seibo,province,DO0005,12.0
2016-08-20,Dominican_Republic-Hermanas_Mirabal,province,DO0005,19.0
2016-08-20,Dominican_Republic-Samana,province,DO0005,52.0
2016-08-20,Dominican_Republic-San_Cristobal,province,DO0005,331.0
2016-08-20,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-08-20,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-08-20,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-08-20,Dominican_Republic-Santiago,province,DO0005,272.0
2016-08-20,Dominican_Republic-Monsenor_Nouel,province,DO0005,38.0
2016-08-20,Dominican_Republic-Valverde,province,DO0005,119.0
2016-08-20,Dominican_Republic-Puerto_Plata,province,DO0005,205.0
2016-08-20,Dominican_Republic-Monte_Plata,province,DO0005,54.0
2016-08-20,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-08-20,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,85.0
2016-08-20,Dominican_Republic-Santo_Domingo,province,DO0005,1986.0
2016-08-20,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-08-20,Dominican_Republic-Peravia,province,DO0005,58.0
2016-08-20,Dominican_Republic-Extranjera,province,DO0005,1.0
2016-08-20,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-08-20,Dominican_Republic,country,DO0005,5118.0
2016-08-20,Dominican_Republic-Distrito_Nacional,province,DO0005,974.0
2016-08-20,Dominican_Republic-Azua,province,DO0005,115.0
2016-08-20,Dominican_Republic-Baoruco,province,DO0005,10.0
2016-08-20,Dominican_Republic-Barahona,province,DO0005,29.0
2016-08-20,Dominican_Republic-Dajabon,province,DO0005,20.0
2016-08-20,Dominican_Republic-Duarte,province,DO0005,47.0
2016-08-20,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-08-20,Dominican_Republic-El_Seibo,province,DO0005,12.0
2016-08-20,Dominican_Republic-Espaillat,province,DO0005,121.0
2016-08-20,Dominican_Republic-Independencia,province,DO0005,73.0
2016-08-20,Dominican_Republic-La_Altagracia,province,DO0005,152.0
2016-08-20,Dominican_Republic-La_Romana,province,DO0005,61.0
2016-08-20,Dominican_Republic-La_Vega,province,DO0005,75.0
2016-08-20,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,16.0
2016-08-20,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-08-27,Dominican_Republic-Puerto_Plata,province,DO0005,205.0
2016-08-27,Dominican_Republic-Hermanas_Mirabal,province,DO0005,20.0
2016-08-27,Dominican_Republic-Samana,province,DO0005,52.0
2016-08-27,Dominican_Republic-San_Cristobal,province,DO0005,331.0
2016-08-27,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-08-27,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-08-27,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-08-27,Dominican_Republic-Monsenor_Nouel,province,DO0005,39.0
2016-08-27,Dominican_Republic-Santiago-Rodriguez,municipality,DO0005,23.0
2016-08-27,Dominican_Republic-Valverde,province,DO0005,119.0
2016-08-27,Dominican_Republic-Monte_Plata,province,DO0005,54.0
2016-08-27,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-08-27,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,94.0
2016-08-27,Dominican_Republic-Santo_Domingo,province,DO0005,1989.0
2016-08-27,Dominican_Republic-Peravia,province,DO0005,58.0
2016-08-27,Dominican_Republic-Santiago,province,DO0005,272.0
2016-08-27,Dominican_Republic-Extranjera,province,DO0005,1.0
2016-08-27,Dominican_Republic-Pedernales,province,DO0005,9.0
2016-08-27,Dominican_Republic-Maria_Trinidad_Sanchez,province,DO0005,16.0
2016-08-27,Dominican_Republic-Monte_Cristi,province,DO0005,15.0
2016-08-27,Dominican_Republic,country,DO0005,5135.0
2016-08-27,Dominican_Republic-Distrito_Nacional,province,DO0005,974.0
2016-08-27,Dominican_Republic-Azua,province,DO0005,115.0
2016-08-27,Dominican_Republic-Baoruco,province,DO0005,10.0
2016-08-27,Dominican_Republic-Dajabon,province,DO0005,20.0
2016-08-27,Dominican_Republic-Duarte,province,DO0005,47.0
2016-08-27,Dominican_Republic-Barahona,province,DO0005,29.0
2016-08-27,Dominican_Republic-El_Seibo,province,DO0005,12.0
2016-08-27,Dominican_Republic-Espaillat,province,DO0005,122.0
2016-08-27,Dominican_Republic-Independencia,province,DO0005,73.0
2016-08-27,Dominican_Republic-La_Altagracia,province,DO0005,152.0
2016-08-27,Dominican_Republic-La_Romana,province,DO0005,63.0
2016-08-27,Dominican_Republic-La_Vega,province,DO0005,75.0
2016-08-27,Dominican_Republic-Elias_Pina,province,DO0005,7.0
2016-09-03,Dominican_Republic-Hermanas_Mirabal,province,DO0005,20.0
2016-09-03,Dominican_Republic-Samana,province,DO0005,53.0
2016-09-03,Dominican_Republic-San_Cristobal,province,DO0005,336.0
2016-09-03,Dominican_Republic-San_Juan,province,DO0005,29.0
2016-09-03,Dominican_Republic-San_Pedro_de_Macoris,province,DO0005,40.0
2016-09-03,Dominican_Republic-Sanchez_Ramirez,province,DO0005,25.0
2016-09-03,Dominican_Republic-Santiago,province,DO0005,273.0
2016-09-03,Dominican_Republic-Monsenor_Nouel,province,DO0005,39.0
2016-09-03,Dominican_Republic-Valverde,province,DO0005,119.0
2016-09-03,Dominican_Republic-Monte_Plata,province,DO0005,54.0
2016-09-03,Dominican_Republic-Hato_Mayor,province,DO0005,45.0
2016-09-03,Dominican_Republic-San_Jose_de_Ocoa,province,DO0005,103.0
